sample,x,y
C,1.63918,-6.00128
C,-1.79612,5.59759
C,-4.45444,-6.56472
C,4.71797,-1.40881
C,-2.55462,-3.23265
C,5.48736,-2.03139
C,4.52455,-3.6171
C,0.58279,0.79739
C,4.02511,4.4896
C,4.05383,0.37502
C,4.71683,4.97808
C,2.50197,-6.84387
C,0.85634,-4.96774
C,-6.24667,4.491
C,-1.80447,2.37685
C,-2.20687,-1.24091
C,-3.8521,1.87517
C,-1.82295,4.7874
C,-2.74347,-0.41794
C,-3.03388,1.14341
C,1.02189,6.18529
C,2.73206,-4.20825
C,-4.79409,-6.50909
C,7.11672,1.23777
C,1.32663,-3.5048
C,3.4252,1.0787
C,-5.23143,-5.21853
C,-4.75837,3.28925
C,5.45059,-0.61404
C,0.12467,-5.96097
C,0.11081,-4.06465
C,-2.99016,-5.60706
C,-2.28896,2.85502
C,3.87869,-5.7249
C,-5.91414,-1.04436
C,-4.42702,-4.01014
C,-7.23551,1.46378
C,1.13219,6.59661
C,-0.61683,0.98015
C,-2.82498,-3.01455
C,-4.26161,-4.71189
C,4.03913,0.36605
C,4.14027,2.05007
C,-6.9848,-0.24916
C,-3.15481,-3.65372
C,-3.08933,0.39279
C,-3.33329,-0.74765
C,-1.44764,1.06969
C,-5.81005,-3.64796
C,1.51883,-2.80256
C,0.17336,-2.47816
C,-4.36987,-6.66967
C,-0.3965,-4.79283
C,-4.74316,-1.60512
C,-3.32579,-0.9038
C,-5.80375,-3.98135
C,4.88665,5.48033
C,-7.81904,-1.92255
C,-5.98583,2.94221
C,-5.48589,-3.59199
C,-1.66583,2.96283
C,1.76811,-1.527
C,-0.45098,-5.33172
C,-3.74168,1.87625
C,-4.9157,-2.62246
C,-3.4347,-0.38552
C,-7.65488,2.1949
C,-2.41072,4.68353
C,-1.56583,-0.57205
C,4.21598,4.78434
C,-5.03173,0.31028
C,-0.90174,2.61053
C,5.20101,-4.75731
C,-3.34875,2.05868
C,-5.7625,-0.03441
C,4.54922,-4.18498
C,-6.04138,-0.2469
C,3.31714,-0.72415
C,-4.47111,2.88859
C,-5.86155,-0.73426
C,6.41887,1.67671
C,-0.99311,-0.36259
C,-5.38638,0.15489
C,-1.38733,4.32023
C,0.47046,-0.51814
C,4.86496,-5.76009
C,-0.39091,-4.23734
C,-2.40395,-2.82269
C,0.99308,6.04517
C,-1.82985,2.87056
C,-2.63357,-1.96649
C,-3.72052,1.50566
C,4.05826,-3.60086
C,-4.89029,0.5164
C,-6.01348,-6.37831
C,3.1192,3.76647
C,-4.0228,-1.23848
C,0.92779,4.28295
C,0.80053,5.42448
C,-7.43922,-2.67118
C,1.85924,-5.9372
C,-4.5902,-2.9039
C,-5.23663,-5.04184
C,5.19926,-1.93578
C,-0.08103,0.74066
C,-6.54048,1.34515
C,-3.56271,0.91175
C,-5.85248,2.41819
C,3.00663,4.81544
C,4.50804,-5.81661
C,-3.42225,-2.00111
C,-5.01304,-4.98208
C,3.99878,-5.93293
C,5.59793,-1.78058
C,1.27038,-0.52503
C,-2.95434,2.48854
C,6.00946,1.75962
C,-4.82743,-4.48239
C,3.63606,-4.40826
C,-1.61641,1.65732
C,0.97549,-1.94096
C,-4.70047,-5.49308
C,-3.6447600000000002,-4.41531
C,-2.60333,-0.12547
C,-8.00801,0.25775
C,-6.03346,-0.26109
C,0.88792,5.71603
C,-3.56466,-7.01541
C,0.37417,-0.01705
C,-5.79934,4.74668
C,-0.97663,-1.04903
C,-3.77823,-3.83349
C,-1.57871,1.84641
C,-4.95614,-6.60034
C,-6.46325,-5.86329
C,4.3053,4.64497
C,-0.34985,-0.63006
D,0.94196,-0.3601
D,5.33046,-2.1904
D,-3.76638,0.35558
D,0.81962,-6.76399
D,-4.53449,2.6494
D,3.54849,-7.41599
D,-2.1954,-4.52385
D,2.58985,-6.45908
D,0.56607,-0.08061
D,0.97375,-1.69994
D,1.72571,-7.85052
D,6.54097,0.41686
D,-6.89769,-1.56065
D,-0.23133,1.48334
D,7.20291,0.92069
D,3.35695,-7.14313
D,-3.04773,-5.84565
D,2.42515,-3.99827
D,-6.29295,2.4731900000000002
D,-3.08182,3.29788
D,1.97069,2.85953
D,-4.92467,3.24821
D,-1.66442,-0.38457
D,0.72168,-0.14435
D,-5.17149,0.57456
D,-4.10932,-5.31338
D,2.54332,-7.23508
D,3.00456,-6.97009
D,-4.99609,-2.84532
D,1.39097,-3.84394
D,-7.04948,-1.95422
D,-1.4228,2.52373
D,4.85421,5.04927
D,1.59916,-7.83338
D,-0.96691,1.91248
D,-2.01394,1.68259
D,1.53784,-4.96757
D,0.10158,-2.37516
D,-5.61432,-2.53716
D,4.2622,-3.61896
D,-0.60537,2.10892
D,-3.27565,-2.96525
D,-1.25497,1.75756
D,-2.41178,0.70867
D,0.13469,-2.02552
D,-5.23238,-0.56153
D,-1.63341,3.15987
D,2.52867,-6.67119
D,0.21562,-1.13745
D,3.17312,-5.78119
D,0.9839,0.94041
D,1.4057,-4.71115
D,3.4026,-7.4915
D,-4.69701,0.21622
D,0.44351,7.95195
D,-2.48158,3.24769
D,-0.30164,-0.04532
D,-1.44931,-0.86092
D,-0.89427,-7.42733
D,-4.76792,-0.20874
D,-5.57531,-1.30224
D,-0.62217,1.23374
D,3.73262,-7.09256
D,4.63186,0.06785
D,0.32967,-0.8562
D,-4.57662,1.35579
D,0.07018,-5.89673
D,2.99363,5.03105
D,-2.80566,1.2458
D,0.04433,-0.53337
D,-1.88042,-5.50882
D,1.42947,-6.6471
D,3.91785,-0.29963
D,-4.24955,5.84846
D,-1.76867,1.62241
D,1.21568,-4.2174
D,-5.71501,-2.49129
D,-2.01312,2.16148
D,0.66586,-1.26035
D,-2.36911,-6.28105
D,3.37284,-7.58122
D,4.07336,-6.97745
D,2.67067,-4.88281
D,-2.27955,-5.32424
D,-4.01605,-4.55099
D,-6.16727,-2.21221
D,3.41064,-6.42526
D,-5.00592,-0.10188
D,-3.01719,2.34285
D,0.87669,-7.30415
D,-1.61256,-0.14555
D,1.02881,-4.60643
D,2.62103,-7.0549
D,-1.03249,-1.56462
D,2.07662,2.94437
D,2.64073,-6.73128
D,-0.44106,-3.28445
D,1.24887,-5.89599
D,2.24553,-7.62456
D,0.82608,-7.43432
D,-4.02329,6.37122
D,-0.32937,-0.88967
D,-0.92358,1.76559
D,1.70437,-4.0849
D,-6.15459,4.17717
D,0.21583,-7.80288
D,-1.56899,1.81446
D,-2.2668,1.75166
D,-0.97646,0.28962
D,-1.92326,-3.96279
D,-0.91956,-0.33958
D,5.28636,-4.93823
D,-1.44991,-6.3038
D,-4.14349,-0.81858
D,1.83747,-7.91944
D,2.5781,3.8107
D,5.83307,0.78702
D,-1.98807,5.49984
D,-2.7973,-5.27627
D,6.42674,-1.45177
D,2.86216,-7.31275
D,3.65346,-3.9936
D,-6.91405,-2.45617
D,2.71022,2.88021
D,-7.37954,-2.24222
D,2.87406,-7.84512
D,-1.55075,1.15529
D,-1.76264,2.34123
D,-5.91418,-2.52779
D,3.30084,3.59839
D,1.57606,-8.00162
D,3.07894,-7.06343
D,2.26729,-6.93573
D,-0.32847,-1.92886
D,-4.38007,0.2295
D,-1.9422,3.99776
D,-3.15382,3.41078
D,-4.17296,-4.26759
D,1.43933,-0.60284
D,1.39086,-1.32068
D,-0.97068,-0.94574
D,-2.15682,1.37731
D,1.23003,-7.39454
D,0.98703,-5.2513
D,3.20384,4.57974
D,0.51129,-5.4623
D,3.02309,-7.035
D,1.51228,-4.14468
D,-2.39081,-5.3525
D,-1.78148,-4.58999
D,-1.04773,0.17403
D,-3.16804,0.85268
D,2.8817,4.31806
D,-0.16202,0.35812
D,-6.59462,-3.51962
D,-5.28688,-1.0204
D,-1.10613,3.47328
D,3.16253,2.79795
D,5.14516,-2.43335
D,-0.11672,-2.74663
D,2.01709,-4.67065
D,1.58856,-5.57573
D,-6.44107,2.82319
D,-0.50619,-7.11828
D,-2.91634,-5.94032
D,-0.3763,1.0232
D,2.59616,-7.3628
D,4.07432,-6.99936
D,-5.23339,-2.85487
D,3.53098,-6.8675
D,-4.33281,-0.93307
D,-1.94781,1.48102
D,3.5038299999999998,-7.56011
D,2.43874,3.03766
D,1.70368,-3.68644
D,-1.23391,-1.7898
D,1.1737899999999999,-3.9794
D,4.04916,-7.02275
D,-6.17525,-0.93796
D,3.51128,-4.50658
D,3.69317,-7.4302
D,-5.65681,-1.84676
D,-3.426,-6.37899
D,-1.99961,2.3109
D,0.37482,-2.61947
D,2.34559,-6.73786
D,-3.88986,0.66073
D,1.64504,-7.92936
D,0.953,-7.2631
D,-1.90303,-1.82113
D,-1.04637,1.68164
D,0.22176,-1.01308
D,-5.85414,-3.13576
D,0.39894,-1.32486
D,-6.37176,-2.1014
D,-7.86136,0.02806
D,5.33952,0.62898
D,-0.37426,1.32702
D,-0.68175,-4.00837
D,0.86926,-1.70285
D,-0.29708,2.40165
D,3.38831,-7.58411
D,1.7403,-5.08097
D,2.21231,-7.04535
D,-1.32167,-1.78251
D,-0.05997,-7.88135
D,-2.79923,0.2219
D,-1.065,-6.82219
D,1.67185,-8.00446
D,-0.47869,-4.6183
D,-2.41846,-3.16542
D,1.40646,-4.71498
D,1.13236,-7.67035
D,1.94374,-5.30336
D,3.0336,-4.70968
D,1.92564,-4.19881
D,-2.64403,-6.22503
D,2.8494,-7.7721
D,2.83119,-7.79299
D,2.36161,-3.7063
D,-1.53376,2.60982
D,-1.88931,0.85624
D,-3.59979,0.53912
D,0.07255,-3.6677
D,-0.45692,-7.94921
D,1.6856,-3.81527
D,-0.77456,0.95784
D,-3.43021,1.22724
D,3.77978,-6.9521
D,-2.33022,1.79252
D,3.35701,-6.96613
D,1.80312,-2.01817
D,1.2588,0.0942
D,0.57705,-3.7516
D,-5.06383,-1.05363
D,1.58728,1.05957
D,-1.22418,1.46518
D,2.01093,-5.42822
D,3.05167,-7.67922
D,4.00793,-7.14022
D,-2.1035,0.25522
D,-5.283,-4.01751
D,1.41017,-6.46732
D,-6.99148,-3.05716
D,-0.85198,-3.14249
D,-1.13098,0.52629
D,-4.25404,-3.52833
D,-5.2003,-3.57628
D,-6.35978,2.88085
D,4.26233,4.76656
D,2.01628,-3.03279
D,-4.78558,-5.38626
D,-5.46543,-1.48638
D,1.68807,-7.59385
D,-0.40519,6.05566
D,3.9247,-6.90733
D,2.37461,-7.49932
D,-2.46036,3.41906
D,1.74641,-3.37457
D,2.0907,-7.11891
D,-5.35364,-1.23673
D,-6.58607,-2.67761
D,0.03739,0.45906
D,-2.43117,-4.69595
D,-6.22177,-3.4905
D,-2.15102,2.5534
D,4.06553,-7.06042
D,-8.04754,0.4367
D,-0.15596,2.04142
D,-6.07508,-2.90837
D,-1.04464,-5.87803
D,-0.72544,1.54287
D,1.61076,-5.75209
D,-4.7193,-4.88104
D,-2.74837,1.70423
D,3.74361,-7.19613
D,-7.48373,-2.35641
D,1.90763,-6.96739
D,-4.06908,-4.43076
D,-0.06678,-0.32895
D,-6.17939,-1.31675
D,-0.07118,-1.79707
D,-3.41505,5.81672
D,5.61997,-0.82171
D,2.96224,-7.1693
D,-1.62327,2.74654
D,3.64372,-3.66405
D,2.86727,-3.13618
D,-2.30133,1.21074
D,-4.19845,-3.30287
D,2.77292,-5.7305
D,-0.82375,-4.52458
D,3.83073,-7.01105
D,3.76961,-7.16622
D,-4.65365,-6.46073
D,1.58951,-5.54165
D,2.06299,-7.04834
D,-5.16304,-3.61188
D,-2.55197,-5.22426
D,0.79798,5.35543
D,1.1148,-7.77818
D,-6.11729,1.25066
D,1.66461,-2.30225
D,3.96729,-7.24655
D,1.44211,-6.14856
D,-0.01942,-7.60102
D,-3.55292,6.2136
D,-1.45301,2.41404
D,1.009,-5.12097
D,1.74108,-3.8294
D,-0.54173,5.51069
D,2.53273,-6.65093
D,-3.48786,-3.33739
D,-6.31245,-2.46462
D,-4.43742,-1.04074
D,-5.17327,-3.49574
D,2.43236,0.38691
D,-1.92743,1.55291
D,-5.07655,-3.41724
D,-7.3834,-1.57634
D,-2.25526,0.85581
D,1.32758,-3.17821
D,-1.53398,3.19307
D,1.8381,-5.61457
D,-1.83967,4.43232
D,-3.77689,-4.00074
D,1.10966,-6.74004
D,-6.19775,1.22985
D,3.84902,1.7445
D,0.41219,-0.41485
D,-1.76259,3.064
D,-1.92294,-4.1227
D,-4.63652,-6.26274
D,2.44796,-7.93035
D,3.93754,-7.11285
D,-1.5053,-1.59969
D,3.81546,-6.99233
D,-3.78921,-6.42969
D,-7.12236,0.28554
D,-6.57056,-2.69952
D,0.63357,-7.80533
D,-6.15022,-2.65834
D,-7.7551,-1.90894
D,4.57116,-5.4695
D,1.5806,-5.4423
D,-4.51627,-0.78485
D,-0.60965,1.57817
D,-3.58465,-6.77928
D,4.18826,-4.05096
D,-0.25976,-2.09186
D,4.70213,-5.95872
D,-0.01533,-7.51926
D,2.95323,-3.67258
D,1.27038,-3.85243
D,2.7295,-6.9952
D,1.78846,-5.8237
D,-6.57381,-1.11287
D,-6.21337,-3.13359
D,-1.63929,-0.13145
D,-0.30341,0.03428
D,-4.17378,-5.81281
D,-1.27759,2.62936
D,0.11819,-7.50634
D,0.27718,-4.56288
D,-0.21907,1.09537
D,-1.34717,2.40529
D,3.12795,-7.46182
D,-2.03471,-0.7819
D,4.21541,-5.0327
D,1.07038,-7.0697
D,-7.71139,1.60667
D,1.90638,-5.20396
D,-1.70409,0.64602
D,0.1926,-7.90591
D,3.98738,2.0775
D,3.79342,-4.11747
D,3.54779,-7.19276
D,-5.79963,-2.17161
D,-0.4204,-7.57042
D,2.57948,-7.02631
D,-3.50841,-4.65618
D,-6.36653,-2.03504
D,2.12112,-7.14845
D,2.90757,-0.73981
D,0.7177,-2.09833
D,-5.98464,0.04222
D,5.06708,-1.06239
D,-2.88069,0.84715
D,-0.45357,-1.30233
D,0.00345,7.16154
D,0.95439,-4.03168
D,3.5111,-0.58952
D,-5.33455,0.07863
D,-0.26024,-2.7215
D,4.10118,-7.01898
D,-0.30695,6.51315
D,2.03862,-6.44108
D,-4.3601,-0.02706
D,2.26963,-7.26378
D,-6.24006,-2.31652
D,1.49484,-3.4862
D,-3.11419,-1.06572
D,-0.25156,-2.5255
D,-5.97956,-2.10868
D,2.42127,-6.8256
D,-0.78908,-4.24411
D,-2.17791,-3.72936
D,-1.13489,2.5295
D,-3.92738,3.83082
D,1.53814,-3.44073
D,-0.91309,-3.21942
D,6.3831,-1.51435
D,-2.0817,-0.86505
D,-5.34259,0.46495
D,2.80075,-7.36969
D,-4.16324,-0.28504
D,-1.36635,2.1816
D,-1.63278,-6.21481
D,2.28926,-7.61463
D,1.14397,-5.0314
D,-3.38052,1.04145
D,2.32254,-7.43147
D,-0.94028,2.21616
D,-5.09951,0.19754
D,3.52304,-7.51994
D,1.93136,-7.7364
D,1.08368,-7.64408
D,-5.24226,-2.90319
D,-3.20054,-4.5695
D,1.37331,-6.33036
D,-1.33243,-1.91529
D,1.375,-0.09816
D,2.56583,-7.26799
D,0.12626,-7.32953
D,-3.40224,-4.55865
D,-5.94241,-2.34646
D,-0.22635,0.66809
D,1.00607,-7.33809
D,4.81776,-5.28676
D,3.9087,-0.04474
D,-0.65864,-0.68708
D,2.76361,1.24618
D,-2.3315,4.38075
D,-0.50309,0.39805
D,-0.5101,-0.75243
D,2.03931,-6.11233
D,2.66389,-4.13878
D,3.19067,-6.81429
D,-4.16772,-4.30893
D,3.1624,-7.66698
D,1.30379,-7.85981
D,-1.28721,2.6987
D,-0.83724,-0.76628
D,1.25827,-5.59157
D,-3.12571,-0.30938
D,-2.20337,-0.619
D,-5.86439,-6.29003
D,-0.12865,-7.62279
D,0.98072,-1.97334
D,0.97118,-7.8776
D,1.04889,-1.44039
D,-0.95541,-6.45528
D,1.38805,0.05665
D,2.82467,0.04409
D,3.37958,-6.4025
D,4.36729,-6.01004
D,4.29953,-4.16442
D,-2.34068,2.25033
D,-2.0258,0.09727
D,2.11739,-6.08559
D,-1.52974,1.67173
D,0.00552,0.60677
D,-2.36987,4.30231
D,3.32603,-6.39931
D,-7.20462,0.12138
D,-5.39235,-0.14238
D,1.55606,-6.10988
D,-1.66013,-7.09046
D,5.7689,2.67846
D,2.14909,-5.15624
D,-0.7792,-4.44922
D,-0.20098,3.81803
D,-6.61069,-2.79751
D,-2.34144,-1.00268
D,0.76396,-2.73358
D,-3.85532,-0.81096
D,-2.62375,-1.81105
D,1.47833,0.2289
D,1.06093,-5.82431
D,-0.93449,-1.81124
D,-6.21326,-2.46778
D,-0.65056,1.94528
D,2.26245,-7.38875
D,2.6712,-7.17171
D,1.00384,6.78561
D,2.89838,-7.63187
D,-6.10034,-3.51499
D,4.84276,-4.35823
D,0.73955,-3.19001
D,1.46535,-2.38925
D,-5.11545,-3.02678
D,1.37835,-4.42491
D,4.50328,-0.45588
D,-5.44929,0.08522
D,-3.64173,2.35338
D,4.01628,-7.12972
D,1.98851,-6.29558
D,-0.56629,-0.13046
D,1.25991,-4.83178
D,-2.48018,1.82343
D,0.53519,-7.99145
D,1.43853,-4.48538
D,-6.45432,-1.81322
D,-0.72007,-0.88199
D,-3.57794,1.79264
D,1.42127,-5.53322
D,2.36645,-7.32833
D,-6.51724,-3.49865
D,-6.14825,-2.45395
D,-2.01336,-0.35424
D,-0.49095,-4.17764
D,3.59486,-7.41005
D,0.63455,-7.65043
D,2.90078,-6.65109
D,-0.65296,2.73816
D,-0.97754,-5.51979
D,-5.51178,-3.54341
D,4.5943,5.18335
D,-6.3127,-1.66135
D,-2.14783,1.2585
D,-0.06796,0.50783
D,3.60541,-7.004
D,-0.22193,-0.92333
D,-0.64805,0.62119
D,-4.30139,0.2744
D,-3.91781,0.65259
D,3.78903,-7.37221
D,-5.14294,3.29132
D,-2.95119,-5.30616
D,-0.80036,0.72237
D,2.00893,-4.4161
D,1.65933,-7.81038
D,-5.01062,-0.34197
D,1.44127,-4.67957
D,-1.60715,-5.8195
D,-0.57685,1.04318
D,1.05336,-5.24178
D,2.72,-6.82889
D,-4.93098,3.55016
E,-5.25719,-2.10515
E,4.87648,5.46636
E,2.59624,-1.8203
E,-0.76532,-0.17281
E,6.91341,0.24287
E,-5.27574,-3.11905
E,-2.00935,-6.12599
E,-5.87825,-3.54904
E,-5.83832,-3.21232
E,-2.51703,-2.22696
E,4.60364,5.06076
E,-1.27459,-1.81781
E,5.05778,5.69796
E,0.14383,7.54921
E,4.37734,0.1221
E,-5.22558,-4.85142
E,-3.01849,3.75132
E,1.20226,-0.91483
E,2.85502,2.03194
E,-1.47891,-1.65432
E,-5.64574,-2.55672
E,3.72445,-0.67599
E,6.17745,-0.09635
E,-5.47676,-4.57886
E,5.1845,5.8216
E,-5.57903,-4.27319
E,-2.48671,3.85212
E,1.95306,-3.45584
E,1.40269,5.79403
E,1.4712,6.21923
E,-5.83388,4.72685
E,-5.64713,-2.80076
E,3.05525,2.41227
E,-3.07743,1.34132
E,2.9442,1.45994
E,-5.53306,-3.58698
E,-4.63807,-0.84771
E,6.90265,-0.2131
E,-2.93856,-2.74551
E,0.1976,7.82429
E,3.80224,6.75723
E,-5.80389,-3.53053
E,-6.61065,1.90971
E,-4.25862,-1.41984
E,3.40872,4.18185
E,5.59785,-3.5081
E,-5.71356,-4.25575
E,-4.27916,0.00259
E,4.7083,5.29302
E,4.77096,-1.86668
E,-3.33071,-0.16891
E,4.54873,4.92178
E,4.6916,5.1596
E,-1.47091,4.42753
E,5.09523,5.73671
E,-5.624,-4.39457
E,-5.64389,-4.12885
E,-5.51242,2.87872
E,-1.8177,2.99107
E,-2.59516,1.73973
E,-5.28177,-2.03364
E,4.17337,3.8904
E,-6.69182,2.02546
E,7.23948,0.25444
E,-5.52061,-4.56046
E,-5.57683,-4.39033
E,-1.22975,3.40411
E,3.21911,-3.81369
E,0.96052,-2.902
E,4.64206,5.06898
E,6.18493,3.93553
E,4.4337,-5.52398
E,-4.40794,4.2496
E,-3.57644,0.43014
E,4.77455,5.41595
E,-5.38248,-4.62925
E,2.18185,0.1178
E,-4.4245,-0.45383
E,2.91072,0.66702
E,-5.13141,-2.90295
E,0.86902,4.91931
E,-5.49316,-3.60032
E,-2.72532,1.43745
E,7.13745,-0.14186000000000001
E,0.75974,2.25128
E,-5.57246,1.83538
E,8.03248,2.79529
E,-5.48003,-3.51528
E,-0.15595,-6.82505
E,5.08969,5.7241
E,-1.5273,5.03859
E,4.85915,5.42407
E,-5.44228,-4.06326
E,4.80631,5.35984
E,5.04335,5.67969
E,-6.48803,2.50233
E,-2.15172,2.27405
E,4.90411,0.39347
E,-5.45575,-3.95779
E,-5.36149,-3.32282
E,4.94128,5.55022
E,-4.04704,-1.08514
E,-5.80035,-3.0364
E,4.23948,1.91303
E,-2.21721,-3.60409
E,-5.87562,-3.7815
E,4.99703,5.62556
E,1.12075,6.49907
E,-5.85218,-4.00264
E,4.8773,5.49974
E,-6.36741,1.92449
E,4.78362,5.32965
E,1.78379,-6.16987
E,-5.85277,-3.59467
E,-5.6293,-3.6530300000000002
E,3.45698,1.89961
E,-5.58647,-3.77553
E,1.54557,0.59617
E,2.36865,3.3413
E,-0.0245,7.04916
E,-5.86905,-3.96869
E,4.72499,4.22513
E,4.99663,-0.7676
E,-1.70495,2.71562
E,4.90819,5.49104
E,-0.88816,4.92416
E,1.32029,5.68395
E,7.17254,3.67156
E,-5.67187,-4.3117
E,2.45644,0.72433
E,7.47398,3.46821
E,0.76421,-6.2316
E,7.19645,0.20527
E,3.36319,1.45569
E,1.34291,5.29205
E,4.63826,5.49705
E,-2.52148,-1.01891
E,0.11325,3.91916
F,1.23,-2.98348
F,2.48731,-0.03592
F,4.34908,2.9617
F,2.4699,4.97857
F,-0.8336,-1.91491
F,-2.64447,-2.33569
F,7.01176,3.44464
F,-3.01118,-4.50143
F,6.78729,2.40737
F,1.72557,-2.5548
F,4.36477,4.00964
F,6.30263,4.63727
F,4.59603,2.60483
F,6.47462,-0.43875
F,5.26002,4.68267
F,-2.58342,5.53735
F,4.26433,3.67139
F,5.03058,2.03554
F,2.42162,-6.6816700000000004
F,-6.31367,4.43161
F,0.46933,2.81418
F,7.66077,2.72308
F,3.94543,0.71677
F,-1.47957,-2.86238
F,4.27343,-3.75271
F,-5.28784,-4.17319
F,5.35766,4.85113
F,1.05628,-1.71346
F,2.20617,-0.42159
F,-1.39155,0.3413
F,5.1676,0.23194
F,4.68127,-1.84573
F,4.57163,3.85732
F,5.44726,5.46446
F,1.6717,5.54468
F,-3.87026,-1.79154
F,-2.08874,-1.8792
F,-1.39455,-4.82675
F,-2.04893,-2.32141
F,-1.22791,-0.89985
F,2.98427,6.203
F,5.71179,4.85683
F,4.47834,5.97292
F,3.01893,0.32627
F,3.1779,-2.86352
F,4.23907,0.49169
F,-1.61996,4.82791
F,6.40608,-0.53249
F,1.94156,-1.01023
F,3.69147,-0.00579
F,3.30071,1.80276
F,-2.12,1.09004
F,-1.54236,-5.52474
F,0.1705,-2.00762
F,4.29553,4.03557
F,3.77089,-1.37718
F,2.74009,3.41631
F,4.63577,-0.70959
F,-1.16671,-0.07409
F,5.96262,0.71635
F,-0.61466,3.12581
F,6.02308,3.9395
F,6.17283,2.05009
F,5.69714,1.65463
F,-0.65221,-0.29274
F,3.75883,-2.47898
F,0.94723,1.75315
F,2.3839,-1.92307
F,7.84178,2.51545
F,0.54898,2.88774
F,0.23863,1.65184
F,-0.94405,-1.14369
F,6.0545,-3.49806
F,3.90543,0.01292
F,4.58654,-1.28781
F,2.9263,6.16691
F,0.06375,5.26358
F,-2.75152,-4.73367
F,0.94413,3.35017
F,7.09215,-0.37104
F,2.41592,-2.30479
F,6.14413,3.99106
F,3.08175,1.29315
F,-1.93091,-1.76245
F,2.80319,1.43126
F,6.75868,-1.0565
F,0.33334,1.9208
F,6.05596,-3.18569
F,3.76951,0.8214
F,2.18177,-0.71172
F,4.1146,-0.56814
F,-2.23979,-2.40804
F,6.79093,2.5519
F,-0.57776,1.03044
F,5.19571,1.5352
F,2.55003,6.06383
F,0.75254,3.91437
F,1.991,-1.80408
F,-5.07278,-4.51426
F,-1.32353,0.79307
F,6.66281,4.51218
F,0.67208,4.19096
F,6.07687,4.86989
F,4.19859,0.31724
F,1.79757,3.28765
F,0.85239,1.49512
F,1.67003,0.98342
F,7.0651,3.47486
F,1.87134,-2.65501
F,4.13605,0.52537
F,6.56569,-0.43189
F,6.32041,-0.29306
F,0.5442,4.40037
F,-2.24616,-4.55981
F,-5.64397,4.74582
F,4.31797,4.18579
F,-1.40636,-3.22664
F,6.24266,-3.03991
F,1.44132,5.21639
F,4.32971,2.97781
F,0.22312,4.32586
F,1.04341,1.08279
F,-1.61711,-0.17331
F,-0.70492,-1.41523
F,2.21306,6.32729
F,4.82256,-1.47712
F,-0.21238,-3.64332
F,-2.74884,5.26173
F,3.26651,4.34797
F,4.59869,-2.27331
F,4.9214,4.89371
F,-0.29007,1.44472
F,0.2898,-5.28208
F,2.57426,0.06131
F,3.34202,-1.63872
F,4.93874,-1.25078
F,0.82503,6.06603
F,1.51556,0.35669
F,4.44659,3.78904
F,0.4646,5.67069
F,-3.31922,-3.61071
F,3.8145,-0.38028
F,-3.71165,-1.18802
F,-1.72824,-2.29865
F,6.57236,4.48448
F,6.24795,3.72116
F,6.03003,2.56017
F,1.35384,-2.98704
F,-4.3606,4.67706
F,0.52855,3.2525
F,0.1407,-1.04952
F,1.41769,0.71792
F,2.11951,0.58688
F,0.95179,1.63963
F,-3.71645,3.89147
F,1.59507,-1.49767
F,4.16474,-1.43404
F,5.51001,-1.65427
F,-3.18838,0.25656
F,3.83747,1.16276
F,8.19654,2.50875
F,7.51427,0.96875
F,0.37465,5.21447
F,0.09351,4.69522
F,-0.9228,4.76561
F,3.3724,-0.72897
F,0.21647,0.26189
F,-0.1427,4.05574
F,0.07704,3.71955
F,-0.70382,-5.01464
F,2.98262,0.1863
F,4.62106,0.05154
F,4.33165,-3.8813
F,4.71798,-0.08592
F,0.76236,0.87087
F,3.88144,-2.13437
F,0.46274,3.30795
F,4.60511,-1.31691
F,0.58504,2.81083
F,4.4633,-0.80369
F,-1.55121,-3.7229
F,3.1824,0.15933
F,4.47285,-1.46863
F,2.95385,0.50627
F,2.82004,-0.16109
F,-1.54741,0.2178
F,1.86455,0.08653
F,3.85358,-1.70583
F,2.13842,0.01476
F,7.73934,3.03201
F,3.63499,-1.45736
F,3.39017,1.49565
F,0.61798,1.3547
F,2.46903,-0.38318
F,3.54855,-1.75564
F,-1.40126,-1.52773
F,6.86617,1.36857
F,0.75983,4.59005
F,-2.76008,-0.04087
F,1.1833,1.1701
F,3.86279,-1.467
F,4.12324,-1.27301
F,4.28704,1.93115
F,0.80188,-3.34727
F,7.62507,3.21561
F,2.69258,0.21335
F,3.2696,1.15209
F,0.72797,-1.35736
F,4.21936,0.94448
F,-3.5309,-3.80733
F,4.94625,-0.06567
F,1.91176,-5.15666
F,-3.59191,-2.86061
F,2.12628,5.53672
F,2.05199,-0.81003
F,-1.63149,-0.61983
F,4.39548,-1.54454
F,4.41176,2.9149
F,-0.33211,2.79553
F,-3.53207,-0.07759
F,1.85273,-0.16046
F,0.97346,5.67953
F,8.03812,2.32708
F,1.30637,0.3571
F,1.70344,5.65127
F,-1.96022,0.65139
F,0.6474,2.10494
F,6.92789,-0.54661
F,0.4459,4.17886
F,-3.38287,-0.83667
F,4.79253,-1.20095
F,1.00503,1.51396
F,7.63806,3.43841
F,-0.97354,-3.72542
F,-3.73568,4.94015
F,6.43418,3.37067
F,2.72128,4.60539
F,-3.74467,-1.21336
F,0.86208,4.4801
F,1.34927,1.49925
F,-0.39616,0.71628
F,3.98031,-1.11016
F,4.29257,-0.03149
F,5.66735,5.43078
F,-1.69607,2.20999
F,2.81922,1.80829
